GEOID,NEGATIVE,POSITIVE,DEATHS,DATE
55025000408,44,6,0,2020/04/16 14:00:00+00
55025000501,59,0,0,2020/04/16 14:00:00+00
55025000503,83,7,0,2020/04/16 14:00:00+00
55025000504,75,0,0,2020/04/16 14:00:00+00
55025000600,56,7,0,2020/04/16 14:00:00+00
55025000700,54,0,0,2020/04/16 14:00:00+00
55025000800,40,8,0,2020/04/16 14:00:00+00
55025000901,20,0,0,2020/04/16 14:00:00+00
55025000902,63,0,0,2020/04/16 14:00:00+00
55025001000,35,0,0,2020/04/16 14:00:00+00
55025001101,14,0,0,2020/04/16 14:00:00+00
55025001102,0,0,0,2020/04/16 14:00:00+00
55025001200,74,0,0,2020/04/16 14:00:00+00
55025001300,31,0,0,2020/04/16 14:00:00+00
55025001401,66,5,0,2020/04/16 14:00:00+00
55025001402,61,0,0,2020/04/16 14:00:00+00
55025001403,106,0,0,2020/04/16 14:00:00+00
55025001501,21,0,0,2020/04/16 14:00:00+00
55025001502,72,5,0,2020/04/16 14:00:00+00
55025001603,14,7,0,2020/04/16 14:00:00+00
55025001604,14,0,0,2020/04/16 14:00:00+00
55025001605,25,0,0,2020/04/16 14:00:00+00
55025001606,14,0,0,2020/04/16 14:00:00+00
55025001704,41,0,0,2020/04/16 14:00:00+00
55025001705,46,0,0,2020/04/16 14:00:00+00
55025001802,24,0,0,2020/04/16 14:00:00+00
55025001804,50,0,0,2020/04/16 14:00:00+00
55025001900,94,5,0,2020/04/16 14:00:00+00
55025002000,66,0,0,2020/04/16 14:00:00+00
55025002100,67,6,0,2020/04/16 14:00:00+00
55025002200,54,0,0,2020/04/16 14:00:00+00
55025002301,35,0,0,2020/04/16 14:00:00+00
55025002302,120,0,0,2020/04/16 14:00:00+00
55025002401,24,0,0,2020/04/16 14:00:00+00
55025002402,50,0,0,2020/04/16 14:00:00+00
55025002500,32,0,0,2020/04/16 14:00:00+00
55025002601,20,0,0,2020/04/16 14:00:00+00
55025002602,60,5,0,2020/04/16 14:00:00+00
55025002603,81,0,0,2020/04/16 14:00:00+00
55025002700,46,0,0,2020/04/16 14:00:00+00
55025002800,24,0,0,2020/04/16 14:00:00+00
55025002900,34,0,0,2020/04/16 14:00:00+00
55025003001,38,7,0,2020/04/16 14:00:00+00
55025003002,48,0,0,2020/04/16 14:00:00+00
55025003100,68,5,0,2020/04/16 14:00:00+00
55025003200,16,0,0,2020/04/16 14:00:00+00
55025010100,41,0,0,2020/04/16 14:00:00+00
55025010200,18,0,0,2020/04/16 14:00:00+00
55025010300,49,0,0,2020/04/16 14:00:00+00
55025010400,34,0,0,2020/04/16 14:00:00+00
55025010501,38,0,0,2020/04/16 14:00:00+00
55025010502,92,0,0,2020/04/16 14:00:00+00
55025010600,47,0,0,2020/04/16 14:00:00+00
55025010701,58,0,0,2020/04/16 14:00:00+00
55025010702,81,0,0,2020/04/16 14:00:00+00
55025010800,136,0,0,2020/04/16 14:00:00+00
55025010901,104,5,0,2020/04/16 14:00:00+00
55025010903,45,0,0,2020/04/16 14:00:00+00
55025010904,98,9,0,2020/04/16 14:00:00+00
55025011000,58,0,0,2020/04/16 14:00:00+00
55025011101,62,0,0,2020/04/16 14:00:00+00
55025011102,122,9,0,2020/04/16 14:00:00+00
55025011200,115,8,0,2020/04/16 14:00:00+00
55025011301,84,6,0,2020/04/16 14:00:00+00
55025011302,36,8,0,2020/04/16 14:00:00+00
55025011401,107,8,0,2020/04/16 14:00:00+00
55025011402,129,12,0,2020/04/16 14:00:00+00
55025011503,77,0,0,2020/04/16 14:00:00+00
55025011504,44,0,0,2020/04/16 14:00:00+00
55025011505,55,0,0,2020/04/16 14:00:00+00
55025011506,76,0,0,2020/04/16 14:00:00+00
55025011600,72,0,0,2020/04/16 14:00:00+00
55025011700,38,0,0,2020/04/16 14:00:00+00
55025011800,42,0,0,2020/04/16 14:00:00+00
55025011900,65,0,0,2020/04/16 14:00:00+00
55025012001,104,0,0,2020/04/16 14:00:00+00
55025012002,33,0,0,2020/04/16 14:00:00+00
55025012100,20,0,0,2020/04/16 14:00:00+00
55025012201,19,0,0,2020/04/16 14:00:00+00
55025012202,69,6,0,2020/04/16 14:00:00+00
55025012300,35,8,0,2020/04/16 14:00:00+00
55025012400,44,0,0,2020/04/16 14:00:00+00
55025012501,58,0,0,2020/04/16 14:00:00+00
55025012502,49,0,0,2020/04/16 14:00:00+00
55025012600,49,0,0,2020/04/16 14:00:00+00
55025012700,39,0,0,2020/04/16 14:00:00+00
55025012800,79,9,0,2020/04/16 14:00:00+00
55025012900,35,0,0,2020/04/16 14:00:00+00
55025013000,43,0,0,2020/04/16 14:00:00+00
55025013100,53,0,0,2020/04/16 14:00:00+00
55025013200,127,10,0,2020/04/16 14:00:00+00
55025013301,46,7,0,2020/04/16 14:00:00+00
55025013302,68,0,0,2020/04/16 14:00:00+00
55025013700,64,0,0,2020/04/16 14:00:00+00
55025000100,40,0,0,2020/04/17 14:00:00+00
55025000201,33,0,0,2020/04/17 14:00:00+00
55025000202,27,0,0,2020/04/17 14:00:00+00
55025000204,68,0,0,2020/04/17 14:00:00+00
55025000205,55,6,0,2020/04/17 14:00:00+00
55025000300,85,0,0,2020/04/17 14:00:00+00
55025000401,39,0,0,2020/04/17 14:00:00+00
55025000402,27,0,0,2020/04/17 14:00:00+00
55025000405,70,0,0,2020/04/17 14:00:00+00
55025000406,36,0,0,2020/04/17 14:00:00+00
55025000407,73,5,0,2020/04/17 14:00:00+00
55025000408,44,6,0,2020/04/17 14:00:00+00
55025000501,61,0,0,2020/04/17 14:00:00+00
55025000503,86,7,0,2020/04/17 14:00:00+00
55025000504,77,0,0,2020/04/17 14:00:00+00
55025000600,56,7,0,2020/04/17 14:00:00+00
55025000700,55,0,0,2020/04/17 14:00:00+00
55025000800,40,8,0,2020/04/17 14:00:00+00
55025000901,20,0,0,2020/04/17 14:00:00+00
55025000902,63,0,0,2020/04/17 14:00:00+00
55025001000,35,0,0,2020/04/17 14:00:00+00
55025001101,14,0,0,2020/04/17 14:00:00+00
55025001102,0,0,0,2020/04/17 14:00:00+00
55025001200,74,0,0,2020/04/17 14:00:00+00
55025001300,31,0,0,2020/04/17 14:00:00+00
55025001401,66,5,0,2020/04/17 14:00:00+00
55025001402,63,0,0,2020/04/17 14:00:00+00
55025001403,111,0,0,2020/04/17 14:00:00+00
55025001501,22,0,0,2020/04/17 14:00:00+00
55025001502,74,5,0,2020/04/17 14:00:00+00
55025001603,14,7,0,2020/04/17 14:00:00+00
55025001604,14,0,0,2020/04/17 14:00:00+00
55025001605,24,0,0,2020/04/17 14:00:00+00
55025001606,14,0,0,2020/04/17 14:00:00+00
55025001704,41,0,0,2020/04/17 14:00:00+00
55025001705,47,0,0,2020/04/17 14:00:00+00
55025001802,26,0,0,2020/04/17 14:00:00+00
55025001804,50,0,0,2020/04/17 14:00:00+00
55025001900,96,5,0,2020/04/17 14:00:00+00
55025002000,69,0,0,2020/04/17 14:00:00+00
55025002100,69,7,0,2020/04/17 14:00:00+00
55025002200,54,0,0,2020/04/17 14:00:00+00
55025002301,36,0,0,2020/04/17 14:00:00+00
55025002302,135,0,0,2020/04/17 14:00:00+00
55025002401,24,0,0,2020/04/17 14:00:00+00
55025002402,50,0,0,2020/04/17 14:00:00+00
55025002500,33,0,0,2020/04/17 14:00:00+00
55025002601,20,0,0,2020/04/17 14:00:00+00
55025002602,61,0,0,2020/04/17 14:00:00+00
55025002603,83,0,0,2020/04/17 14:00:00+00
55025002700,49,0,0,2020/04/17 14:00:00+00
55025002800,24,0,0,2020/04/17 14:00:00+00
55025002900,37,0,0,2020/04/17 14:00:00+00
55025003001,39,7,0,2020/04/17 14:00:00+00
55025003002,48,0,0,2020/04/17 14:00:00+00
55025003100,69,5,0,2020/04/17 14:00:00+00
55025003200,16,0,0,2020/04/17 14:00:00+00
55025010100,42,0,0,2020/04/17 14:00:00+00
55025010200,19,0,0,2020/04/17 14:00:00+00
55025010300,49,0,0,2020/04/17 14:00:00+00
55025010400,34,0,0,2020/04/17 14:00:00+00
55025010501,40,0,0,2020/04/17 14:00:00+00
55025010502,96,0,0,2020/04/17 14:00:00+00
55025010600,49,0,0,2020/04/17 14:00:00+00
55025010701,59,0,0,2020/04/17 14:00:00+00
55025010702,82,0,0,2020/04/17 14:00:00+00
55025010800,139,0,0,2020/04/17 14:00:00+00
55025010901,105,5,0,2020/04/17 14:00:00+00
55025010903,45,0,0,2020/04/17 14:00:00+00
55025010904,99,9,0,2020/04/17 14:00:00+00
55025011000,59,0,0,2020/04/17 14:00:00+00
55025011101,65,0,0,2020/04/17 14:00:00+00
55025011102,125,9,0,2020/04/17 14:00:00+00
55025011200,118,8,0,2020/04/17 14:00:00+00
55025011301,85,6,0,2020/04/17 14:00:00+00
55025011302,36,8,0,2020/04/17 14:00:00+00
55025011401,114,8,0,2020/04/17 14:00:00+00
55025011402,131,12,0,2020/04/17 14:00:00+00
55025011503,79,0,0,2020/04/17 14:00:00+00
55025011504,45,0,0,2020/04/17 14:00:00+00
55025011505,55,0,0,2020/04/17 14:00:00+00
55025011506,78,0,0,2020/04/17 14:00:00+00
55025011600,73,0,0,2020/04/17 14:00:00+00
55025011700,39,0,0,2020/04/17 14:00:00+00
55025011800,45,0,0,2020/04/17 14:00:00+00
55025011900,67,0,0,2020/04/17 14:00:00+00
55025012001,107,0,0,2020/04/17 14:00:00+00
55025012002,36,0,0,2020/04/17 14:00:00+00
55025012100,20,0,0,2020/04/17 14:00:00+00
55025012201,21,0,0,2020/04/17 14:00:00+00
55025012202,71,6,0,2020/04/17 14:00:00+00
55025012300,36,8,0,2020/04/17 14:00:00+00
55025012400,44,0,0,2020/04/17 14:00:00+00
55025012501,59,0,0,2020/04/17 14:00:00+00
55025012502,53,0,0,2020/04/17 14:00:00+00
55025012600,49,0,0,2020/04/17 14:00:00+00
55025012700,40,0,0,2020/04/17 14:00:00+00
55025012800,80,9,0,2020/04/17 14:00:00+00
55025012900,35,0,0,2020/04/17 14:00:00+00
55025013000,46,0,0,2020/04/17 14:00:00+00
55025013100,54,0,0,2020/04/17 14:00:00+00
55025013200,129,10,0,2020/04/17 14:00:00+00
55025013301,48,7,0,2020/04/17 14:00:00+00
55025013302,71,0,0,2020/04/17 14:00:00+00
55025013700,65,0,0,2020/04/17 14:00:00+00
55025000100,40,0,0,2020/04/18 14:00:00+00
55025000201,36,0,0,2020/04/18 14:00:00+00
55025000202,30,0,0,2020/04/18 14:00:00+00
55025000204,69,0,0,2020/04/18 14:00:00+00
55025000205,56,6,0,2020/04/18 14:00:00+00
55025000300,86,0,0,2020/04/18 14:00:00+00
55025000401,40,0,0,2020/04/18 14:00:00+00
55025000402,28,0,0,2020/04/18 14:00:00+00
55025000405,72,0,0,2020/04/18 14:00:00+00
55025000406,37,0,0,2020/04/18 14:00:00+00
55025000407,73,5,0,2020/04/18 14:00:00+00
55025000408,44,7,0,2020/04/18 14:00:00+00
55025000501,65,0,0,2020/04/18 14:00:00+00
55025000503,87,7,0,2020/04/18 14:00:00+00
55025000504,80,0,0,2020/04/18 14:00:00+00
55025000600,57,7,0,2020/04/18 14:00:00+00
55025000700,55,0,0,2020/04/18 14:00:00+00
55025000800,41,8,0,2020/04/18 14:00:00+00
55025000901,22,0,0,2020/04/18 14:00:00+00
55025000902,65,0,0,2020/04/18 14:00:00+00
55025001000,35,0,0,2020/04/18 14:00:00+00
55025001101,15,0,0,2020/04/18 14:00:00+00
55025001102,0,0,0,2020/04/18 14:00:00+00
55025001200,77,0,0,2020/04/18 14:00:00+00
55025001300,32,0,0,2020/04/18 14:00:00+00
55025001401,70,5,0,2020/04/18 14:00:00+00
55025001402,67,0,0,2020/04/18 14:00:00+00
55025001403,111,0,0,2020/04/18 14:00:00+00
55025001501,22,0,0,2020/04/18 14:00:00+00
55025001502,77,5,0,2020/04/18 14:00:00+00
55025001603,14,7,0,2020/04/18 14:00:00+00
55025001604,15,0,0,2020/04/18 14:00:00+00
55025001605,26,0,0,2020/04/18 14:00:00+00
55025001606,14,0,0,2020/04/18 14:00:00+00
55025001704,42,0,0,2020/04/18 14:00:00+00
55025001705,48,0,0,2020/04/18 14:00:00+00
55025001802,26,0,0,2020/04/18 14:00:00+00
55025001804,51,0,0,2020/04/18 14:00:00+00
55025001900,99,5,0,2020/04/18 14:00:00+00
55025002000,71,0,0,2020/04/18 14:00:00+00
55025002100,72,7,0,2020/04/18 14:00:00+00
55025002200,56,0,0,2020/04/18 14:00:00+00
55025002301,36,0,0,2020/04/18 14:00:00+00
55025002302,146,0,0,2020/04/18 14:00:00+00
55025002401,25,0,0,2020/04/18 14:00:00+00
55025002402,51,0,0,2020/04/18 14:00:00+00
55025002500,33,0,0,2020/04/18 14:00:00+00
55025002601,20,0,0,2020/04/18 14:00:00+00
55025002602,64,0,0,2020/04/18 14:00:00+00
55025002603,84,0,0,2020/04/18 14:00:00+00
55025002700,49,0,0,2020/04/18 14:00:00+00
55025002800,26,0,0,2020/04/18 14:00:00+00
55025002900,38,0,0,2020/04/18 14:00:00+00
55025003001,41,7,0,2020/04/18 14:00:00+00
55025003002,49,0,0,2020/04/18 14:00:00+00
55025003100,74,6,0,2020/04/18 14:00:00+00
55025003200,17,0,0,2020/04/18 14:00:00+00
55025010100,43,0,0,2020/04/18 14:00:00+00
55025010200,19,0,0,2020/04/18 14:00:00+00
55025010300,49,0,0,2020/04/18 14:00:00+00
55025010400,36,0,0,2020/04/18 14:00:00+00
55025010501,43,0,0,2020/04/18 14:00:00+00
55025010502,99,0,0,2020/04/18 14:00:00+00
55025010600,49,0,0,2020/04/18 14:00:00+00
55025010701,61,0,0,2020/04/18 14:00:00+00
55025010702,86,0,0,2020/04/18 14:00:00+00
55025010800,141,0,0,2020/04/18 14:00:00+00
55025010901,109,5,0,2020/04/18 14:00:00+00
55025010903,45,0,0,2020/04/18 14:00:00+00
55025010904,101,9,0,2020/04/18 14:00:00+00
55025011000,61,0,0,2020/04/18 14:00:00+00
55025011101,65,0,0,2020/04/18 14:00:00+00
55025011102,129,9,0,2020/04/18 14:00:00+00
55025011200,118,9,0,2020/04/18 14:00:00+00
55025011301,87,6,0,2020/04/18 14:00:00+00
55025011302,36,7,0,2020/04/18 14:00:00+00
55025011401,118,8,0,2020/04/18 14:00:00+00
55025011402,136,12,0,2020/04/18 14:00:00+00
55025011503,80,0,0,2020/04/18 14:00:00+00
55025011504,45,0,0,2020/04/18 14:00:00+00
55025011505,56,0,0,2020/04/18 14:00:00+00
55025011506,81,0,0,2020/04/18 14:00:00+00
55025011600,74,5,0,2020/04/18 14:00:00+00
55025011700,38,0,0,2020/04/18 14:00:00+00
55025011800,47,0,0,2020/04/18 14:00:00+00
55025011900,68,0,0,2020/04/18 14:00:00+00
55025012001,107,0,0,2020/04/18 14:00:00+00
55025012002,38,0,0,2020/04/18 14:00:00+00
55025012100,20,0,0,2020/04/18 14:00:00+00
55025012201,21,0,0,2020/04/18 14:00:00+00
55025012202,74,6,0,2020/04/18 14:00:00+00
55025012300,36,8,0,2020/04/18 14:00:00+00
55025012400,47,0,0,2020/04/18 14:00:00+00
55025012501,60,0,0,2020/04/18 14:00:00+00
55025012502,55,0,0,2020/04/18 14:00:00+00
55025012600,52,0,0,2020/04/18 14:00:00+00
55025012700,40,0,0,2020/04/18 14:00:00+00
55025012800,82,9,0,2020/04/18 14:00:00+00
55025012900,37,0,0,2020/04/18 14:00:00+00
55025013000,47,0,0,2020/04/18 14:00:00+00
55025013100,56,0,0,2020/04/18 14:00:00+00
55025013200,133,10,0,2020/04/18 14:00:00+00
55025013301,50,7,0,2020/04/18 14:00:00+00
55025013302,72,0,0,2020/04/18 14:00:00+00
55025013700,67,0,0,2020/04/18 14:00:00+00
55025000100,40,0,0,2020/04/19 14:00:00+00
55025000201,38,0,0,2020/04/19 14:00:00+00
55025000202,31,0,0,2020/04/19 14:00:00+00
55025000204,74,0,0,2020/04/19 14:00:00+00
55025000205,56,6,0,2020/04/19 14:00:00+00
55025000300,87,0,0,2020/04/19 14:00:00+00
55025000401,40,0,0,2020/04/19 14:00:00+00
55025000402,28,0,0,2020/04/19 14:00:00+00
55025000405,75,0,0,2020/04/19 14:00:00+00
55025000406,40,0,0,2020/04/19 14:00:00+00
55025000407,75,5,0,2020/04/19 14:00:00+00
55025000408,46,7,0,2020/04/19 14:00:00+00
55025000501,65,0,0,2020/04/19 14:00:00+00
55025000503,89,7,0,2020/04/19 14:00:00+00
55025000504,80,0,0,2020/04/19 14:00:00+00
55025000600,61,7,0,2020/04/19 14:00:00+00
55025000700,57,0,0,2020/04/19 14:00:00+00
55025000800,42,8,0,2020/04/19 14:00:00+00
55025000901,23,0,0,2020/04/19 14:00:00+00
55025000902,66,0,0,2020/04/19 14:00:00+00
55025001000,35,0,0,2020/04/19 14:00:00+00
55025001101,15,0,0,2020/04/19 14:00:00+00
55025001102,0,0,0,2020/04/19 14:00:00+00
55025001200,79,0,0,2020/04/19 14:00:00+00
55025001300,32,0,0,2020/04/19 14:00:00+00
55025001401,72,5,0,2020/04/19 14:00:00+00
55025001402,72,0,0,2020/04/19 14:00:00+00
55025001403,112,0,0,2020/04/19 14:00:00+00
55025001501,22,0,0,2020/04/19 14:00:00+00
55025001502,83,5,0,2020/04/19 14:00:00+00
55025001603,14,7,0,2020/04/19 14:00:00+00
55025001604,15,0,0,2020/04/19 14:00:00+00
55025001605,28,0,0,2020/04/19 14:00:00+00
55025001606,14,0,0,2020/04/19 14:00:00+00
55025001704,44,0,0,2020/04/19 14:00:00+00
55025001705,52,0,0,2020/04/19 14:00:00+00
55025001802,28,0,0,2020/04/19 14:00:00+00
55025001804,51,0,0,2020/04/19 14:00:00+00
55025001900,101,5,0,2020/04/19 14:00:00+00
55025002000,75,0,0,2020/04/19 14:00:00+00
55025002100,74,7,0,2020/04/19 14:00:00+00
55025002200,60,0,0,2020/04/19 14:00:00+00
55025002301,39,0,0,2020/04/19 14:00:00+00
55025002302,158,0,0,2020/04/19 14:00:00+00
55025002401,25,0,0,2020/04/19 14:00:00+00
55025002402,53,0,0,2020/04/19 14:00:00+00
55025002500,33,0,0,2020/04/19 14:00:00+00
55025002601,21,0,0,2020/04/19 14:00:00+00
55025002602,68,0,0,2020/04/19 14:00:00+00
55025002603,86,0,0,2020/04/19 14:00:00+00
55025002700,49,0,0,2020/04/19 14:00:00+00
55025002800,26,0,0,2020/04/19 14:00:00+00
55025002900,41,0,0,2020/04/19 14:00:00+00
55025003001,42,7,0,2020/04/19 14:00:00+00
55025003002,49,0,0,2020/04/19 14:00:00+00
55025003100,81,6,0,2020/04/19 14:00:00+00
55025003200,18,0,0,2020/04/19 14:00:00+00
55025010100,45,0,0,2020/04/19 14:00:00+00
55025010200,19,0,0,2020/04/19 14:00:00+00
55025010300,49,0,0,2020/04/19 14:00:00+00
55025010400,40,0,0,2020/04/19 14:00:00+00
55025010501,43,0,0,2020/04/19 14:00:00+00
55025010502,103,0,0,2020/04/19 14:00:00+00
55025010600,50,0,0,2020/04/19 14:00:00+00
55025010701,63,0,0,2020/04/19 14:00:00+00
55025010702,87,0,0,2020/04/19 14:00:00+00
55025010800,148,0,0,2020/04/19 14:00:00+00
55025010901,112,5,0,2020/04/19 14:00:00+00
55025010903,46,0,0,2020/04/19 14:00:00+00
55025010904,101,9,0,2020/04/19 14:00:00+00
55025011000,61,0,0,2020/04/19 14:00:00+00
55025011101,65,0,0,2020/04/19 14:00:00+00
55025011102,133,9,0,2020/04/19 14:00:00+00
55025011200,121,9,0,2020/04/19 14:00:00+00
55025011301,88,6,0,2020/04/19 14:00:00+00
55025011302,39,7,0,2020/04/19 14:00:00+00
55025011401,119,8,0,2020/04/19 14:00:00+00
55025011402,140,12,0,2020/04/19 14:00:00+00
55025011503,80,0,0,2020/04/19 14:00:00+00
55025011504,48,0,0,2020/04/19 14:00:00+00
55025011505,57,0,0,2020/04/19 14:00:00+00
55025011506,87,0,0,2020/04/19 14:00:00+00
55025011600,78,5,0,2020/04/19 14:00:00+00
55025011700,39,0,0,2020/04/19 14:00:00+00
55025011800,48,0,0,2020/04/19 14:00:00+00
55025011900,68,0,0,2020/04/19 14:00:00+00
55025012001,108,0,0,2020/04/19 14:00:00+00
55025012002,38,0,0,2020/04/19 14:00:00+00
55025012100,20,0,0,2020/04/19 14:00:00+00
55025012201,22,0,0,2020/04/19 14:00:00+00
55025012202,77,6,0,2020/04/19 14:00:00+00
55025012300,36,9,0,2020/04/19 14:00:00+00
55025012400,49,0,0,2020/04/19 14:00:00+00
55025012501,64,0,0,2020/04/19 14:00:00+00
55025012502,60,0,0,2020/04/19 14:00:00+00
55025012600,53,0,0,2020/04/19 14:00:00+00
55025012700,40,0,0,2020/04/19 14:00:00+00
55025012800,83,9,0,2020/04/19 14:00:00+00
55025012900,38,0,0,2020/04/19 14:00:00+00
55025013000,48,0,0,2020/04/19 14:00:00+00
55025013100,57,0,0,2020/04/19 14:00:00+00
55025013200,134,10,0,2020/04/19 14:00:00+00
55025013301,52,7,0,2020/04/19 14:00:00+00
55025013302,72,0,0,2020/04/19 14:00:00+00
55025013700,70,0,0,2020/04/19 14:00:00+00
55025000100,41,0,0,2020/04/20 14:00:00+00
55025000201,39,0,0,2020/04/20 14:00:00+00
55025000202,32,0,0,2020/04/20 14:00:00+00
55025000204,74,0,0,2020/04/20 14:00:00+00
55025000205,56,6,0,2020/04/20 14:00:00+00
55025000300,89,0,0,2020/04/20 14:00:00+00
55025000401,40,0,0,2020/04/20 14:00:00+00
55025000402,28,0,0,2020/04/20 14:00:00+00
55025000405,80,0,0,2020/04/20 14:00:00+00
55025000406,43,0,0,2020/04/20 14:00:00+00
55025000407,77,5,0,2020/04/20 14:00:00+00
55025000408,49,7,0,2020/04/20 14:00:00+00
55025000501,68,0,0,2020/04/20 14:00:00+00
55025000503,92,7,0,2020/04/20 14:00:00+00
55025000504,83,0,0,2020/04/20 14:00:00+00
55025000600,63,7,0,2020/04/20 14:00:00+00
55025000700,58,0,0,2020/04/20 14:00:00+00
55025000800,44,8,0,2020/04/20 14:00:00+00
55025000901,23,0,0,2020/04/20 14:00:00+00
55025000902,68,0,0,2020/04/20 14:00:00+00
55025001000,36,0,0,2020/04/20 14:00:00+00
55025001101,15,0,0,2020/04/20 14:00:00+00
55025001102,0,0,0,2020/04/20 14:00:00+00
55025001200,82,0,0,2020/04/20 14:00:00+00
55025001300,33,0,0,2020/04/20 14:00:00+00
55025001401,77,5,0,2020/04/20 14:00:00+00
55025001402,75,0,0,2020/04/20 14:00:00+00
55025001403,112,0,0,2020/04/20 14:00:00+00
55025001501,23,0,0,2020/04/20 14:00:00+00
55025001502,84,6,0,2020/04/20 14:00:00+00
55025001603,15,7,0,2020/04/20 14:00:00+00
55025001604,15,0,0,2020/04/20 14:00:00+00
55025001605,28,0,0,2020/04/20 14:00:00+00
55025001606,15,0,0,2020/04/20 14:00:00+00
55025001704,45,0,0,2020/04/20 14:00:00+00
55025001705,55,0,0,2020/04/20 14:00:00+00
55025001802,28,0,0,2020/04/20 14:00:00+00
55025001804,52,0,0,2020/04/20 14:00:00+00
55025001900,104,5,0,2020/04/20 14:00:00+00
55025002000,75,0,0,2020/04/20 14:00:00+00
55025002100,74,7,0,2020/04/20 14:00:00+00
55025002200,61,0,0,2020/04/20 14:00:00+00
55025002301,42,0,0,2020/04/20 14:00:00+00
55025002302,158,0,0,2020/04/20 14:00:00+00
55025002401,27,0,0,2020/04/20 14:00:00+00
55025002402,57,0,0,2020/04/20 14:00:00+00
55025002500,34,0,0,2020/04/20 14:00:00+00
55025002601,21,0,0,2020/04/20 14:00:00+00
55025002602,72,0,0,2020/04/20 14:00:00+00
55025002603,88,0,0,2020/04/20 14:00:00+00
55025002700,51,0,0,2020/04/20 14:00:00+00
55025002800,26,0,0,2020/04/20 14:00:00+00
55025002900,42,0,0,2020/04/20 14:00:00+00
55025003001,44,7,0,2020/04/20 14:00:00+00
55025003002,49,0,0,2020/04/20 14:00:00+00
55025003100,83,6,0,2020/04/20 14:00:00+00
55025003200,18,0,0,2020/04/20 14:00:00+00
55025010100,46,0,0,2020/04/20 14:00:00+00
55025010200,19,0,0,2020/04/20 14:00:00+00
55025010300,50,0,0,2020/04/20 14:00:00+00
55025010400,42,0,0,2020/04/20 14:00:00+00
55025010501,44,0,0,2020/04/20 14:00:00+00
55025010502,106,0,0,2020/04/20 14:00:00+00
55025010600,53,0,0,2020/04/20 14:00:00+00
55025010701,64,0,0,2020/04/20 14:00:00+00
55025010702,89,0,0,2020/04/20 14:00:00+00
55025010800,149,5,0,2020/04/20 14:00:00+00
55025010901,114,5,0,2020/04/20 14:00:00+00
55025010903,47,0,0,2020/04/20 14:00:00+00
55025010904,105,9,0,2020/04/20 14:00:00+00
55025011000,63,0,0,2020/04/20 14:00:00+00
55025011101,67,0,0,2020/04/20 14:00:00+00
55025011102,135,9,0,2020/04/20 14:00:00+00
55025011200,121,9,0,2020/04/20 14:00:00+00
55025011301,91,6,0,2020/04/20 14:00:00+00
55025011302,39,7,0,2020/04/20 14:00:00+00
55025011401,122,8,0,2020/04/20 14:00:00+00
55025011402,142,12,0,2020/04/20 14:00:00+00
55025011503,84,0,0,2020/04/20 14:00:00+00
55025011504,51,0,0,2020/04/20 14:00:00+00
55025011505,60,0,0,2020/04/20 14:00:00+00
55025011506,92,0,0,2020/04/20 14:00:00+00
55025011600,79,5,0,2020/04/20 14:00:00+00
55025011700,39,0,0,2020/04/20 14:00:00+00
55025011800,49,0,0,2020/04/20 14:00:00+00
55025011900,69,0,0,2020/04/20 14:00:00+00
55025012001,109,0,0,2020/04/20 14:00:00+00
55025012002,38,0,0,2020/04/20 14:00:00+00
55025012100,21,0,0,2020/04/20 14:00:00+00
55025012201,22,0,0,2020/04/20 14:00:00+00
55025012202,79,6,0,2020/04/20 14:00:00+00
55025012300,38,9,0,2020/04/20 14:00:00+00
55025012400,49,0,0,2020/04/20 14:00:00+00
55025012501,66,0,0,2020/04/20 14:00:00+00
55025012502,64,0,0,2020/04/20 14:00:00+00
55025012600,53,0,0,2020/04/20 14:00:00+00
55025012700,41,0,0,2020/04/20 14:00:00+00
55025012800,87,9,0,2020/04/20 14:00:00+00
55025012900,38,0,0,2020/04/20 14:00:00+00
